OrderID,CustomerID,ProductID,Category,Price,Quantity,Delivery_Rating,Review_Text,Discount,Shipping_Cost,Discount_Percentage,Total_Amount,Net_Sales
ORD107514,CUST14415,PROD1225,Electronics,149.18,4.0,,Fast delivery and great packaging.,15.49,84.73,15.49,596.72,589.018072
ORD110413,CUST13680,PROD1895,Books,5.54,3.0,,Good value for money.,14.5,71.85,14.5,16.62,86.06009999999999
ORD101777,CUST14470,PROD2953,Books,20.94,1.0,2.0,Quality could be better.,43.57,117.55,43.57,20.94,129.366442
ORD100017,CUST14843,,Home & Kitchen,22.94,3.0,1.0,Terrible experience.,33.64,29.51,33.64,68.82000000000001,75.17895200000001
ORD101770,CUST13249,PROD1315,,154.04,4.0,,Five stars!,39.83,31.63,39.83,616.16,402.373472
ORD101888,CUST11692,PROD2390,Books,21.43,3.0,4.0,Fast delivery and great packaging.,12.52,104.76,12.52,64.28999999999999,161.000892
ORD109038,CUST13614,PROD2505,Toys,333.29,3.0,4.0,Good value for money.,31.24,83.3,31.24,999.87,770.810612
ORD101642,CUST10754,PROD1922,Sports,456.07,2.0,,Good value for money.,28.59,122.75,28.59,912.14,774.1091739999999
ORD109386,CUST14988,PROD1553,Toys,97.96,4.0,1.0,Will buy again.,41.64,139.12,41.64,391.84,367.797824
ORD102316,CUST10514,PROD2020,Sports,468.54,3.0,,Five stars!,45.3,70.49,45.3,1405.62,839.3641400000001
ORD103652,CUST13490,PROD1004,Beauty,283.23,3.0,4.0,Quality could be better.,0.61,97.53,0.61,849.69,942.036891
ORD100132,CUST11363,PROD2068,Books,178.6,4.0,5.0,Average product.,33.7,85.09,33.7,714.4,558.7371999999999
ORD105931,CUST14703,PROD1177,Home & Kitchen,201.31,4.0,3.0,Not as described.,2.59,147.61,2.59,805.24,931.994284
ORD103351,CUST13431,PROD1764,Clothing,270.09,4.0,4.0,"Excellent product, highly recommend.",27.44,128.04,27.44,1080.36,911.949216
ORD104264,CUST12477,PROD1515,Books,162.87,3.0,5.0,Five stars!,14.38,138.53,14.38,488.61,556.877882
ORD104639,CUST14059,PROD1245,Sports,337.89,3.0,5.0,Not as described.,15.34,53.06,15.34,1013.67,911.233022
ORD108829,CUST14287,,Grocery,197.29,1.0,1.0,Not as described.,17.65,120.43,17.65,197.29,282.898315
ORD101095,CUST10914,PROD1369,Toys,229.1,2.0,2.0,"Excellent product, highly recommend.",31.06,54.51,31.06,458.2,370.39308
ORD104353,CUST12430,PROD1299,Electronics,52.97,1.0,1.0,Not as described.,16.7,47.14,16.7,52.97,91.26401
ORD106482,,PROD2688,Home & Kitchen,396.06,3.0,1.0,Exceeded expectations.,36.63,142.75,36.63,1188.18,895.699666
ORD100527,CUST11856,PROD1019,Grocery,312.33,2.0,,Five stars!,20.23,22.51,20.23,624.66,520.801282
ORD105003,CUST11371,PROD1958,Toys,273.39,4.0,4.0,"Excellent product, highly recommend.",3.42,145.5,3.42,1093.56,1201.660248
ORD102002,CUST10207,PROD2277,Home & Kitchen,427.94,2.0,,,39.19,39.4,39.19,855.88,559.860628
ORD106326,CUST10654,PROD1174,Books,378.54,2.0,2.0,Exceeded expectations.,14.29,126.53,14.29,757.08,775.423268
ORD100168,CUST10854,PROD2972,Clothing,205.98,1.0,4.0,Fast delivery and great packaging.,21.64,55.87,21.64,205.98,217.275928
ORD107387,CUST14920,PROD1413,Books,299.49,3.0,5.0,"Excellent product, highly recommend.",34.27,65.59,34.27,898.47,656.1543310000001
ORD108350,CUST13262,PROD2888,Grocery,409.63,1.0,4.0,Fast delivery and great packaging.,16.62,48.18,16.62,409.63,389.729494
ORD104122,CUST10954,PROD2909,Electronics,412.61,2.0,,Terrible experience.,2.83,96.12,2.83,825.22,897.986274
ORD101919,CUST12631,PROD1593,Sports,121.17,1.0,2.0,Quality could be better.,18.7,65.25,18.7,121.17,163.76121
ORD100701,CUST13031,PROD1800,,497.4,1.0,,Will buy again.,47.22,105.46,47.22,497.4,367.98772
ORD105547,CUST14153,PROD2617,Clothing,18.44,2.0,1.0,Fast delivery and great packaging.,32.09,22.03,32.09,36.88,47.075208
ORD106550,CUST14052,PROD2302,Electronics,99.84,1.0,5.0,"Excellent product, highly recommend.",33.57,28.37,33.57,99.84,94.693712
ORD107389,CUST11314,PROD1430,Electronics,108.12,4.0,,"Excellent product, highly recommend.",31.61,32.96,31.61,432.48,328.733072
ORD103782,CUST12461,PROD2356,Clothing,357.64,,5.0,Fast delivery and great packaging.,9.95,74.47,9.95,,
ORD108336,CUST14795,,Beauty,432.34,4.0,2.0,Exceeded expectations.,20.92,125.92,20.92,1729.36,1493.497888
ORD108305,CUST11360,PROD2210,Toys,330.96,2.0,1.0,Not as described.,37.55,135.46,37.55,661.92,548.82904
ORD106224,CUST11329,PROD1507,Electronics,285.63,4.0,1.0,Not as described.,5.07,51.83,5.07,1142.52,1136.4242359999998
ORD102766,CUST12901,PROD1462,Toys,284.79,4.0,2.0,Not as described.,13.89,94.67,13.89,1139.16,1075.600676
ORD107522,CUST14528,PROD2300,Home & Kitchen,367.73,2.0,3.0,,13.82,119.89,13.82,735.46,753.709428
ORD100772,CUST10125,PROD2264,Electronics,168.46,2.0,1.0,Average product.,21.6,57.55,21.6,336.92,321.69528
ORD101298,CUST13430,PROD1119,Sports,,2.0,4.0,Will buy again.,49.02,73.17,49.02,,
ORD108794,CUST14053,PROD1106,Toys,216.53,4.0,2.0,Fast delivery and great packaging.,3.38,88.12,3.38,866.12,924.965144
ORD101352,CUST14255,PROD1946,Clothing,239.45,1.0,1.0,Good value for money.,25.94,37.53,25.94,239.45,214.86667
ORD102926,CUST13219,PROD1567,Toys,169.38,2.0,3.0,,8.97,23.38,8.97,338.76,331.753228
ORD107284,,PROD1231,Books,494.59,4.0,,Average product.,48.53,39.86,48.53,1978.36,1058.121892
ORD110260,CUST14759,PROD2732,Books,294.7,3.0,,Five stars!,5.67,101.49,5.67,884.0999999999999,935.46153
ORD101287,CUST14413,PROD1192,,148.32,3.0,,Quality could be better.,20.18,29.57,20.18,444.96,384.737072
ORD103123,CUST11381,PROD1927,Sports,62.35,1.0,5.0,Good value for money.,36.89,44.66,36.89,62.35,84.009085
ORD107746,CUST10151,PROD2399,Books,,,1.0,Terrible experience.,35.23,63.92,35.23,,
ORD109033,CUST13890,PROD1509,Sports,154.53,2.0,,"Excellent product, highly recommend.",21.14,30.12,21.14,309.06,273.844716
ORD110361,CUST10754,PROD2041,Sports,481.11,3.0,1.0,Five stars!,17.33,44.92,17.33,1443.33,1238.120911
ORD107044,CUST11582,PROD1829,Beauty,14.42,2.0,3.0,"Excellent product, highly recommend.",19.88,138.47,19.88,28.84,161.576608
ORD102013,CUST11679,PROD2831,Beauty,114.53,2.0,,Terrible experience.,13.21,22.51,13.21,229.06,221.311174
ORD107931,CUST11939,PROD2689,Grocery,398.71,1.0,3.0,Fast delivery and great packaging.,10.27,104.95,10.27,398.71,462.712483
ORD109904,CUST10472,PROD2344,Electronics,,1.0,,Exceeded expectations.,24.15,69.97,24.15,,
ORD105804,CUST11449,PROD2201,Beauty,360.61,2.0,3.0,Will buy again.,13.43,107.44,13.43,721.22,731.800154
ORD108738,CUST14670,PROD2037,Books,346.68,1.0,5.0,Average product.,14.37,96.53,14.37,346.68,393.392084
ORD104706,CUST14591,PROD2129,Electronics,34.02,3.0,3.0,Will buy again.,32.84,49.05,32.84,102.06,117.593496
ORD102147,CUST10163,PROD1421,Books,,1.0,4.0,Five stars!,48.43,130.14,48.43,,
ORD105860,CUST11820,,Home & Kitchen,481.96,2.0,,Quality could be better.,30.18,83.95,30.18,963.92,756.958944
ORD103749,CUST14314,,Beauty,412.21,4.0,4.0,Exceeded expectations.,3.85,126.93,3.85,1648.84,1712.28966
ORD103033,,PROD1013,Home & Kitchen,364.87,1.0,2.0,Quality could be better.,3.78,72.78,3.78,364.87,423.8579140000001
ORD108148,CUST13412,,Home & Kitchen,195.17,2.0,,Quality could be better.,47.57,148.01,47.57,390.34,352.665262
ORD106338,,PROD2351,Home & Kitchen,270.08,2.0,4.0,Good value for money.,14.86,120.16,14.86,540.16,580.0522239999999
ORD105239,CUST14717,PROD2109,Home & Kitchen,151.67,1.0,2.0,Terrible experience.,4.6,145.57,4.6,151.67,290.26318
ORD100449,CUST11625,PROD2481,Beauty,231.53,3.0,2.0,Good value for money.,29.95,86.86,29.95,694.59,573.420295
ORD103449,CUST11676,PROD2046,Sports,11.93,2.0,1.0,Good value for money.,31.18,81.58,31.18,23.86,98.000452
ORD109399,CUST12191,PROD2064,Sports,212.19,3.0,3.0,"Excellent product, highly recommend.",32.43,118.21,32.43,636.5699999999999,548.340349
ORD106622,CUST11425,PROD1660,Beauty,497.24,,5.0,"Excellent product, highly recommend.",13.37,134.44,13.37,,
ORD103753,CUST12195,PROD2082,Books,56.88,3.0,4.0,Terrible experience.,0.76,145.34,0.76,170.64,314.683136
ORD104797,CUST11975,PROD1419,Books,75.15,4.0,,Will buy again.,48.25,62.19,48.25,300.6,217.7505
ORD107963,CUST11067,PROD2105,Books,155.15,3.0,4.0,Terrible experience.,12.54,123.83,12.54,465.4500000000001,530.9125700000001
ORD100810,CUST10242,PROD1519,Sports,497.28,1.0,1.0,Average product.,33.8,47.38,33.8,497.28,376.57936
ORD101710,CUST14356,PROD1248,Toys,173.95,4.0,3.0,"Excellent product, highly recommend.",35.33,90.92,35.33,695.8,540.8938599999999
ORD107897,CUST13515,PROD1086,Electronics,271.8,4.0,5.0,,30.5,43.38,30.5,1087.2,798.984
ORD104584,CUST10536,PROD1016,Electronics,453.15,4.0,,Average product.,15.65,65.16,15.65,1812.6,1594.0881
ORD109549,CUST10023,PROD2910,Grocery,327.41,3.0,5.0,Terrible experience.,13.55,141.08,13.55,982.23,990.217835
ORD102073,CUST11133,PROD2597,Beauty,136.33,2.0,1.0,Five stars!,29.88,38.99,29.88,272.66,230.17919200000003
ORD107168,CUST12570,PROD1132,Grocery,423.88,2.0,1.0,Not as described.,43.3,102.21,43.3,847.76,582.8899200000001
ORD107740,,,Home & Kitchen,423.19,4.0,2.0,Terrible experience.,47.34,97.08,47.34,1692.76,988.487416
ORD107476,CUST14055,PROD2695,Toys,276.23,3.0,3.0,Fast delivery and great packaging.,5.3,35.7,5.3,828.69,820.4694300000001
ORD101477,CUST13609,PROD2583,Books,228.38,2.0,,Five stars!,7.74,62.38,7.74,456.76,483.786776
ORD101790,CUST14049,PROD1341,Electronics,410.91,4.0,5.0,Not as described.,47.24,93.19,47.24,1643.64,960.374464
ORD102333,CUST12613,PROD1615,Grocery,260.94,,3.0,Quality could be better.,36.83,44.33,36.83,,
ORD105987,CUST10669,PROD2186,,186.36,3.0,5.0,Quality could be better.,44.15,124.08,44.15,559.08,436.32618
ORD102008,CUST13083,PROD2398,Sports,25.33,1.0,2.0,Not as described.,10.13,146.38,10.13,25.33,169.144071
ORD100682,CUST11329,,Books,268.51,2.0,1.0,Average product.,29.38,47.92,29.38,537.02,427.163524
ORD109129,CUST13888,PROD2829,Home & Kitchen,327.31,4.0,3.0,Fast delivery and great packaging.,35.06,44.3,35.06,1309.24,894.520456
ORD106384,CUST11223,PROD2979,Books,394.51,4.0,4.0,Exceeded expectations.,34.01,79.14,34.01,1578.04,1120.488596
ORD102859,CUST13868,PROD1693,Books,95.57,4.0,5.0,Will buy again.,20.41,117.21,20.41,382.28,421.466652
ORD104747,CUST14527,PROD2145,Clothing,243.16,1.0,3.0,Terrible experience.,0.77,56.61,0.77,243.16,297.897668
ORD100057,CUST11021,PROD2003,Home & Kitchen,216.57,4.0,,Exceeded expectations.,29.15,22.58,29.15,866.28,636.33938
ORD104421,CUST10052,PROD2953,Clothing,430.24,4.0,2.0,"Excellent product, highly recommend.",12.66,90.36,12.66,1720.96,1593.446464
ORD109315,CUST14482,PROD2037,Electronics,366.78,1.0,2.0,Will buy again.,22.51,144.36,22.51,366.78,428.577822
ORD108117,CUST11069,PROD2733,Sports,453.94,2.0,2.0,"Excellent product, highly recommend.",47.88,70.87,47.88,907.88,544.057056
ORD102399,CUST14256,PROD1333,Sports,13.56,2.0,2.0,Fast delivery and great packaging.,19.95,74.62,19.95,27.12,96.32956
ORD104474,CUST13343,PROD2643,Toys,164.8,2.0,,"Excellent product, highly recommend.",41.99,145.96,41.99,329.6,337.16096000000005
ORD100046,CUST11363,PROD2451,Beauty,341.14,2.0,3.0,Quality could be better.,9.43,110.3,9.43,682.28,728.240996
ORD100030,CUST11899,PROD1708,Sports,90.7,2.0,,Will buy again.,33.62,113.49,33.62,181.4,233.90332
ORD108420,CUST10889,PROD1953,Beauty,219.08,3.0,4.0,Five stars!,48.85,93.15,48.85,657.24,429.32826
ORD105127,CUST14703,PROD2078,Grocery,118.89,,1.0,Exceeded expectations.,5.09,146.7,5.09,,
ORD105664,CUST11850,PROD1084,Toys,466.13,2.0,4.0,"Excellent product, highly recommend.",0.42,109.55,0.42,932.26,1037.894508
ORD101468,CUST12428,PROD1390,Toys,202.2,1.0,5.0,Quality could be better.,21.68,136.35,21.68,202.2,294.71304
ORD101665,CUST12979,PROD2902,Grocery,403.34,3.0,,"Excellent product, highly recommend.",4.63,110.92,4.63,1210.02,1264.916074
ORD101416,CUST14521,PROD1158,Sports,303.78,1.0,,Good value for money.,37.42,115.57,37.42,303.78,305.675524
ORD109959,CUST13963,PROD2969,Home & Kitchen,168.21,3.0,1.0,Not as described.,45.73,57.75,45.73,504.63,331.612701
ORD102358,CUST12320,PROD2623,Sports,346.8,4.0,,Five stars!,21.7,59.45,21.7,1387.2,1145.6276
ORD108252,CUST10946,PROD1877,Electronics,83.78,3.0,2.0,Good value for money.,12.94,121.79,12.94,251.34,340.606604
ORD109597,CUST14233,PROD1217,Beauty,181.67,3.0,,Average product.,21.72,58.57,21.72,545.01,485.203828
ORD103546,CUST10824,PROD1049,,206.06,1.0,,Fast delivery and great packaging.,36.17,93.16,36.17,206.06,224.688098
ORD103669,CUST13407,PROD2015,Toys,480.29,1.0,5.0,Terrible experience.,0.45,52.42,0.45,480.29,530.548695
ORD109338,CUST14261,PROD2334,Toys,73.71,1.0,2.0,Quality could be better.,29.47,126.21,29.47,73.71,178.19766299999998
ORD104024,CUST12994,PROD1197,Electronics,,4.0,,Exceeded expectations.,30.66,34.37,30.66,,
ORD100429,CUST13746,PROD2138,Home & Kitchen,44.52,3.0,,Average product.,31.88,127.83,31.88,133.56,218.811072
ORD108918,CUST13413,PROD1397,Electronics,156.07,2.0,3.0,Will buy again.,12.1,98.35,12.1,312.14,372.72106
ORD104995,CUST12051,PROD1289,Electronics,359.72,2.0,,Good value for money.,35.7,44.3,35.7,719.44,506.89992
ORD100385,CUST13343,PROD1798,Clothing,105.92,4.0,3.0,Terrible experience.,4.57,90.46,4.57,423.68,494.777824
ORD101945,CUST10968,PROD1208,Electronics,284.94,3.0,4.0,Five stars!,9.96,56.72,9.96,854.8199999999999,826.3999279999999
ORD105140,CUST14801,PROD2811,Sports,466.11,1.0,2.0,Good value for money.,43.87,62.05,43.87,466.11,323.67754300000007
ORD104342,CUST14134,PROD1986,Toys,371.84,3.0,1.0,Five stars!,36.94,65.7,36.94,1115.52,769.146912
ORD108929,CUST10441,,Electronics,453.86,4.0,3.0,Average product.,0.69,28.23,0.69,1815.44,1831.143464
ORD100473,CUST14132,PROD1588,Grocery,429.01,4.0,3.0,Quality could be better.,12.42,148.18,12.42,1716.04,1651.087832
ORD106324,CUST13401,PROD2333,Toys,417.41,1.0,,Fast delivery and great packaging.,10.72,24.1,10.72,417.41,396.7636480000001
ORD109661,CUST13192,PROD1903,Electronics,154.48,2.0,,Will buy again.,13.54,106.12,13.54,308.96,373.246816
ORD103333,CUST10392,PROD2274,Beauty,300.21,3.0,3.0,Not as described.,12.38,68.26,12.38,900.6299999999999,857.3920059999998
ORD107376,CUST11656,PROD1272,Home & Kitchen,48.49,2.0,3.0,Not as described.,3.13,103.98,3.13,96.98,197.924526
ORD107976,CUST12224,PROD2026,Clothing,257.07,1.0,2.0,Exceeded expectations.,22.95,66.31,22.95,257.07,264.382435
ORD100578,CUST13512,PROD1535,Electronics,294.62,2.0,2.0,Exceeded expectations.,36.64,107.59,36.64,589.24,480.932464
ORD101055,CUST10946,PROD1703,Clothing,499.14,2.0,,Quality could be better.,30.34,114.8,30.34,998.28,810.2018479999999
ORD102281,CUST11759,PROD2247,Beauty,328.4,3.0,3.0,"Excellent product, highly recommend.",33.64,109.77,33.64,985.2,763.54872
ORD107701,CUST14419,PROD1926,Books,32.97,4.0,,Will buy again.,4.06,34.82,4.06,131.88,161.345672
ORD106004,CUST14734,PROD2294,,62.14,1.0,5.0,Five stars!,47.57,105.4,47.57,62.14,137.980002
ORD104099,CUST11925,PROD1727,Clothing,21.29,1.0,2.0,Five stars!,41.92,56.4,41.92,21.29,68.765232
ORD107228,CUST10752,PROD2368,Home & Kitchen,144.48,4.0,3.0,,40.25,23.74,40.25,577.92,369.0472
ORD107087,CUST14016,PROD2552,Toys,450.48,4.0,2.0,"Excellent product, highly recommend.",41.15,73.93,41.15,1801.92,1134.35992
ORD103447,CUST14444,PROD1836,Clothing,135.42,3.0,,Good value for money.,46.64,76.36,46.64,406.26,293.140336
ORD100811,CUST12590,PROD2639,Grocery,10.94,1.0,1.0,Fast delivery and great packaging.,27.21,80.73,27.21,10.94,88.69322600000001
ORD110498,CUST11478,,Toys,491.24,4.0,4.0,Good value for money.,10.01,111.63,10.01,1964.96,1879.897504
ORD103582,CUST10309,PROD2560,Clothing,240.13,2.0,,Terrible experience.,30.84,60.15,30.84,480.26,392.297816
ORD105019,CUST12077,PROD1103,Beauty,128.64,4.0,,Five stars!,37.14,60.99,37.14,514.56,384.442416
ORD105478,CUST14534,,Beauty,388.0,4.0,4.0,Will buy again.,36.9,27.87,36.9,1552.0,1007.182
ORD107067,CUST13408,PROD1300,Clothing,472.64,3.0,5.0,Will buy again.,26.07,109.29,26.07,1417.92,1157.558256
ORD107566,CUST13531,PROD2483,Electronics,71.18,3.0,2.0,Terrible experience.,3.42,93.82,3.42,213.54,300.056932
ORD103045,CUST14494,PROD2248,Grocery,229.38,2.0,2.0,Not as described.,18.56,65.43,18.56,458.76,439.044144
ORD103032,CUST11207,PROD1517,Grocery,368.49,3.0,4.0,Average product.,46.04,111.67,46.04,1105.47,708.181612
ORD100111,CUST10206,PROD1255,Grocery,49.29,2.0,3.0,Quality could be better.,29.22,89.86,29.22,98.58,159.634924
ORD109238,CUST13041,PROD1949,Clothing,315.96,3.0,1.0,Fast delivery and great packaging.,26.92,81.0,26.92,947.88,773.7107039999999
ORD103886,CUST13644,PROD1183,Home & Kitchen,417.85,2.0,4.0,Will buy again.,13.44,86.47,13.44,835.7,809.8519200000001
ORD103448,CUST13947,PROD1773,Books,103.93,3.0,5.0,,18.42,102.73,18.42,311.79,357.088282
ORD107845,CUST11568,PROD1684,Clothing,232.51,1.0,2.0,Exceeded expectations.,44.77,105.8,44.77,232.51,234.215273
ORD101745,CUST11939,PROD2584,Toys,17.9,3.0,,,33.32,57.56,33.32,53.7,93.36716
ORD108060,CUST13602,PROD2300,Clothing,282.88,4.0,,Average product.,39.37,38.3,39.37,1131.52,724.3405759999999
ORD101452,CUST11265,PROD1119,Home & Kitchen,139.97,1.0,2.0,Will buy again.,22.72,40.36,22.72,139.97,148.528816
ORD102149,CUST13042,PROD1632,Electronics,198.33,1.0,4.0,Five stars!,31.51,103.12,31.51,198.33,238.956217
ORD100319,,PROD1550,Clothing,16.78,4.0,3.0,Exceeded expectations.,12.42,133.47,12.42,67.12,192.253696
ORD104288,CUST12923,PROD1369,Grocery,331.79,3.0,,Five stars!,35.27,73.23,35.27,995.37,717.533001
ORD109551,CUST13556,PROD1249,Toys,414.39,2.0,4.0,Five stars!,21.38,42.04,21.38,828.78,693.6268359999999
ORD102673,CUST13674,PROD2958,Books,257.31,1.0,2.0,Fast delivery and great packaging.,22.13,118.36,22.13,257.31,318.727297
ORD101922,CUST13225,PROD2901,Electronics,306.11,,,Five stars!,32.47,128.22,32.47,,
ORD110285,CUST14513,PROD1289,Home & Kitchen,466.81,1.0,1.0,Quality could be better.,46.81,134.48,46.81,466.81,382.776239
ORD109790,CUST12287,PROD1575,,489.06,2.0,,Good value for money.,3.2,98.89,3.2,978.12,1045.71016
ORD104483,CUST10497,PROD1280,Electronics,,3.0,3.0,Quality could be better.,41.24,131.89,41.24,,
ORD110383,CUST12304,PROD1253,Books,78.37,2.0,1.0,Terrible experience.,14.62,22.0,14.62,156.74,155.824612
ORD105979,CUST11203,PROD1155,Grocery,312.07,1.0,,Fast delivery and great packaging.,22.2,33.94,22.2,312.07,276.73046
ORD102129,CUST12139,,Sports,484.31,1.0,1.0,Will buy again.,1.1,32.03,1.1,484.31,511.0125900000001
ORD109385,CUST11169,PROD2016,Toys,40.99,1.0,5.0,Will buy again.,15.05,112.64,15.05,40.99,147.461005
ORD106608,CUST12480,PROD2318,Books,303.43,,2.0,Fast delivery and great packaging.,25.13,29.05,25.13,,
ORD108728,CUST12402,PROD2464,Electronics,334.9,3.0,5.0,Not as described.,2.81,84.53,2.81,1004.7,1060.99793
ORD103566,CUST11988,PROD2101,Home & Kitchen,473.58,4.0,,Exceeded expectations.,24.55,81.45,24.55,1894.32,1510.71444
ORD108629,CUST10271,PROD1437,Electronics,387.3,4.0,4.0,Fast delivery and great packaging.,46.36,60.39,46.36,1549.2,891.38088
ORD107822,CUST10873,PROD1611,Electronics,423.63,1.0,5.0,Good value for money.,5.27,133.15,5.27,423.63,534.454699
ORD104684,CUST10277,PROD2361,Home & Kitchen,84.31,1.0,,Quality could be better.,38.22,42.16,38.22,84.31,94.246718
ORD108119,CUST11363,PROD1109,Toys,400.89,1.0,1.0,Quality could be better.,20.48,65.82,20.48,400.89,384.607728
ORD101052,CUST14289,PROD2934,Books,66.59,2.0,3.0,Fast delivery and great packaging.,32.76,120.64,32.76,133.18,210.190232
ORD105494,CUST11019,PROD2168,Electronics,434.97,1.0,,"Excellent product, highly recommend.",13.01,23.95,13.01,434.97,402.330403
ORD109793,CUST14008,PROD1331,Books,169.11,,2.0,Average product.,7.97,107.48,7.97,,
ORD104845,CUST13246,PROD2669,Home & Kitchen,445.07,,4.0,Average product.,8.02,126.13,8.02,,
ORD100099,CUST13645,PROD2873,Sports,55.89,4.0,2.0,Fast delivery and great packaging.,3.52,141.19,3.52,223.56,356.880688
ORD101165,CUST11386,,Beauty,373.21,1.0,,Quality could be better.,9.28,133.92,9.28,373.21,472.4961119999999
ORD101456,CUST10885,,Toys,200.55,4.0,3.0,Terrible experience.,33.21,61.52,33.21,802.2,597.30938
ORD100361,CUST14465,PROD2636,Books,428.54,3.0,5.0,Exceeded expectations.,44.08,96.23,44.08,1285.62,815.1487040000002
ORD100812,CUST11063,PROD2760,Toys,272.76,3.0,1.0,Will buy again.,40.71,30.05,40.71,818.28,515.2082119999999
ORD101092,CUST14242,PROD2381,Toys,495.28,4.0,2.0,Quality could be better.,34.26,53.52,34.26,1981.12,1355.908288
ORD104379,CUST10687,PROD2453,Electronics,323.15,2.0,3.0,Good value for money.,5.52,32.25,5.52,646.3,642.87424
ORD103145,CUST10973,PROD2855,Sports,417.2,1.0,1.0,Quality could be better.,14.46,60.97,14.46,417.2,417.84288
ORD104502,CUST13791,PROD2987,Electronics,115.83,2.0,2.0,Five stars!,15.49,133.77,15.49,231.66,329.54586600000005
ORD105321,,,Beauty,374.23,4.0,,Quality could be better.,12.5,65.13,12.5,1496.92,1374.935
ORD106586,CUST10722,PROD2176,Sports,295.05,2.0,3.0,Not as described.,25.75,93.05,25.75,590.1,531.19925
ORD107493,CUST10236,PROD1542,Toys,284.82,2.0,2.0,"Excellent product, highly recommend.",26.78,76.34,26.78,569.64,493.430408
ORD108379,CUST14372,PROD2637,Books,66.64,3.0,4.0,Not as described.,17.84,79.66,17.84,199.92,243.914272
ORD106147,CUST11797,PROD1613,Books,121.7,4.0,1.0,Exceeded expectations.,17.69,146.04,17.69,486.8,546.72508
ORD101414,CUST10825,,Books,328.65,1.0,4.0,Good value for money.,41.43,58.5,41.43,328.65,250.990305
ORD100540,CUST12214,PROD2255,Sports,497.95,4.0,1.0,Five stars!,39.46,101.55,39.46,1991.8,1307.38572
ORD107086,CUST14849,PROD1583,Electronics,55.55,1.0,,Will buy again.,15.39,74.61,15.39,55.55,121.610855
ORD104851,CUST14590,,Books,167.79,4.0,2.0,Average product.,45.69,27.95,45.69,671.16,392.456996
ORD101146,CUST11622,PROD1580,Sports,195.02,,,Quality could be better.,47.64,83.61,47.64,,
